sentimen,Tweet
1,al temu orang rana al nak kuat ja pi pi pilih teman amp
0,jarah toko mas jarah barang elektronik jarah toko pa toko rusak jarah toko hp jarah ban bobol
1,konsi amp insyaal pancasilasakti warga negara indones wajib me
0,by grebek
0,meng men mudah belenggu in cinta
0,maaf lanjur gak ya pin
0,miror milea norak beraninyahare ba iri yaama eneng
1,aamiin ayo ayo ngumpul bareng
0,s aja paham ko u pe suka sib juara beda las mere
1,h mya nya muncu nderr buktiin u gentle fighting
1,la marah go check it out bawa family u dah kawin u uc mbang
1,ntar jualin ya mitra bisnis yegak wkwkkw
0,klo bunuh aja nsor yg gak rugi orang gak nsor ma expo wk
1,ideologi pancasila latar belg bangsa indones agam jaga
1,tp momen ja ter mem mua menja harga mylovefromanotherstar
0,mesak ik ken ngewangi mbene
1,kalo udah g lega janya yg tunggu nya
0,resolusi bantu mem an mah buyer ller iklan nama doang yg gede
1,hidup cari bahagn ajar alami tp
0,ckckck i main kasar
0,14 u dukung yg sok ngerti agama menghu2 bencana dgn warga yg anggap dosa
0,rasulul larang kait fenomena alam musibah yg kait gempa tsunami palu gala
1,rajin 2 rajin 10 malas haahahahahah arghhhhh malas ni lu nak buang hahahah
0,brin ajaa koar
0,sih da harap a kasih hatn haha inget konsi aja nggak daaa udah
0,busuk gt
1,thank u
0,galak
0,baca titi air mata warga lombok sulit akibat gempa s gotong royong
0,aduh stalking y
0,banci berani royo emak2 yg royok astaghfirulemoga rat hukum ya nyali utk menang
1,ma hihihihi shubra shubra
1,mari luruh negeri mendo mbuhan
0,am amekarang cinta am karang mu milik
1,yg cinta s yg ter mu s yg ter
1,moga alwt lindung mua
0,rindu yg tahan
0,con konten hoax nyata ng nya kn ga an ninggalin terima
0,n ratnasrempet am gera klarifikasi ta klau anya bohong masyara
0,gntes kasih mah elu
1,aamiin yaa rabb be strong bund
1,sih mua nya udah bantu doa lurga saudara nya palu gala maaf bom bi
0,sory mence ank ramai u terk dgn ilmu agama kat anak2 bant
1,mari berhuhu
0,si anggup beret u pki temen aktivis 2019gantipresiden ting
0,a peduli bencana a
1,nkri final lsan pancasila uud 45 tinggal syukur melih
0,bahasaugi manus rl timu yg tdk tuhan
0,moga wanita laki laki babi suka main fisik k g btw story temenku miris ba
0,main libat na imbas u suporter ter pimpin klamen
1,mangat aie
0,jelek header ngga ganteng ganteng
1,larva n ya gemes aja lt yg merah mungil lucu g wkwk u
1,iya deh norak kamgan banci wkwkwkwkwk
0,bingung mt an
1,uuu suka ikon gegara suka lt cover waveya lagu enak2 ikon tuh pas closing asn
1,haah je tengok bk la batch ramai pregnant jul sikit hahahahah
0,lr m tv led barang elektronik emas baju2 ya toko ambil
1,lol
1,do mantan ki sijatimolo fc g palu moga ferry rotinsulu ga masyar
1,sungguh bersahaj
0,engga sanggup hilang ea eaaa
1,askmf ayo guys dukung asn games 2 butuh dukung mrk sprti atlet
0,h wkwk
0,nya bole main
1,mem ku warna favoriteocl artist amas
1,tat tuhan memaklumesungguhnya syukur tambah nikmat pa
0,m nasi tawa langsung marah ayo a kua sah menja makmum
0,me
0,yeol ga bully bantet kasn g
1,2019prabowosan innalii wa inai rojiun coba tubi tubi moga al nantsa jaga
1,tp do team atu an nama butuka h nri bany single pare
1,mari bangkit sulawesi
1,iyaaaa jg gua bingung cherish the moment aja g ya jd 2 kolup wkwkwk
0,benernya caya tuhan ga sih tp bencana ngehuin
0,ga bbc
1,kau tanam cinta penuh beram rongga d makna
1,hehehhe faham org ni actually png nak golong ne tindas
0,gak biso lt tenang kit ya
0,sebar hoax an bencn penget sasi panggil tahan pel projo caya buk
1,doyoung pemuda ternyum tika gil nama a mu lari peluk erat
0,tengsin ya fpi sdh hina hujat eh ter
0,husnudzon jokowi amp team kampanye nya lepas pem hoax ja lt sungguh menang
0,statement ngawur yg bikin indones ja nal sbg negara rusuh
0,bangun malam temu rabb bangun impn impn tausiyahku d
0,luruh jamaah maiyah prihatin berh doa muaaudara menja korban gempa
1,prabowoan 02 politisasi saudara yg timpa malang kirim bantua
0,emin aja ladenin berani
1,baya emang tim hebat lurrrupoernya terk gak rusuh ga jambret ga ras ga ona
0,us muda ni si bosan tinggal rumah family a bebas konon nye ka orang yan
1,orang rimu si rimu nya putus boer
1,yes orang unj jumpa pel ragam manus and now dah jumpa ta la hati t
0,why should you care bales aja n mendem p jahat tell her to
1,bestnya paruh rja lancaremoga jalan berkah remeh have a wo
1,hi terima kasih nya tany sampai p maya ag
1,kawan muda ya uang sampe 250 milr hm kalo iya kayak beli patu an j dubai
0,palu gilulteng duka 1 203 orang tinggal 184 orang luka berat gempa kuat 7 7r timpa saudara
0,jgn nyinyirin up mlh nang ntar bocah ndok ak pcas bts themus
1,moga hat umur rezeki lancar tuhan aamiin
0,wkwk egois ga sihh guu huhu emg ga 2 ot6 an
1,karna mentab ngga karuan tweet rapi
1,love yiee
0,kng orang temu kit egois a pilih si yg temu
1,hihi
1,mua saudara
1,u suks dun jar passion mu tagih
1,sungguh untung nak amas favoriteocl artist is
1,amirul mu mn utsman bin affan inya hati bersih n
1,caya pku caya pmu rin ao no exorcist
0,kating kal smp gue terkin kak xxx bego pas ng besok a nyariin gue d
0,16 il dukung spt politisasi kuasa priba bencana alam u
0,mesak ik ken ngewangi mbene
1,hilang terkng ajar arti buah beran
1,instagram wiyo pray forulawesi indones mari doa teman teman ber gala da
1,ngelus d doa ya kuasa ya al kuat hati korban bencana merek
1,cinta kaya sumber daya alam an baharu gombal
1,su happy
1,kah sakit alhamduli hat
1,ah ai kasih jutan ja ng ala dalang pelo
0,mancing marah marin gak marah2 loh
1,nuonline bencana alam ja bahan introspeksiudah nya introspeksi ri doa p al
1,iye tagih aja tuh janji prabowo a presid
0,maruk
1,beda pngan demokrasi mei 2 n terhp aktivis empuan
0,lo ring posting kerja fpi gw jang karna lo gak tau k
1,hidup kng kng ja nggak sanya bekal ri terampil ber jan
1,patah hati kat bangkit luka nya
1,hahaha suka menghentam mem isi
1,rius konpnya bagus dehemua hairstylenya cocok member
1,im not alone gak sa bagus br capek ngatain
1,makna hidup singkat sikap sombong layak sombongiebaga
0,maaf teman 1 2 nggak update status g ber blank spot area nemu sinyal ki
1,taurus orang t kalo jomblo cngannyaegug but tenang aja kalo udah jaan jain
1,s tebar pesona mulu sih ja g kabar temen haha
1,hahaha crita dy b laaa geng spa pyah isi borang nk blik dah
1,haru banget 2 tampar konsi stabil ikhlas nol
1,taat b peluang kali wajah dt paa
0,iya wa untung hp ga maling tong samping tu naruhnya ya am ngeri jaman skr
0,ibh yg l berpaa g makst l hasil dosa
1,hehehe deh
0,report him plea mak tl
1,wadu huhuhu mudah2an fi mudah2an mua tingkat kualitas ri 2 tp nya aamiin
1,oktober nya udah temu tp al maha tau yg ter untk
0,jahat jahat bgt udah ngambil hati ga in
1,bahag cerita orangekotor air longg kotor hati orang puji ja
1,al sulit te a bersih menyempurn nikmat nya mu syukur 5 6
0,cinta jati tika rel a gi a mbali a hati
1,jngn dusta a
0,gaduh puashati sakit hati rindu benci ng incure any kind of feeling let your partn
0,pusing gara
0,a ing buka obrol mu pn aja nt buka pintu lebar lebar masuk
1,iya dhe goodlooking in everystyle everywhere suai dgn pribaanx yg s ramah santun
0,awas aja ninggalin obrak abrik raja
0,babekasihtau inul daratista meng pendam salane 15 n p rhoma irama
1,benda ber ajar n lepas ajar am dengar u kawan nak bermbang jgn po
0,nepok bokong gue but dah gue kaget gue nengok belg cowok cowok p hormat gu
0,jaa musibah palu gala aneh ya lombok aceh na musibah gk nja
1,sesal mimpi jar nya gagal sesal coba kejar
0,ken an pacar karang nggak ti pengertn
1,we love you yun mangat jalanin mua ga nrn s las lal
1,untung kalo bangun tidur sng langsung gar ngga kit orang kalo bangun tidur sng
1,syukur rakyat malays
0,an men nya manis nya bikin sakit
0,aja g
1,ma pa rin ganun hahahahaha
0,gak pukul jd onya yaa provokator nya
0,latih utk congak kids nowys suruh congak ya lambat i don t know how maths are taught the days bu
0,kalo adek marah maju yah 3
0,kng ti nobita cinta orang tau hati si
0,astagfirull bib kali huannya a triliun yg hilang mah sam
0,konsi indu anjing ras breeder tuh kayak g u beli anjing pet shop aja ka
0,kng hidup ja teruk jujur p orang sa
1,gaiss pantun ya potensi viral wkwk
1,nya
0,kalo buka bantu internasional isu kristen yg tuduh jokowi udah politisasi bencana
0,18 u i logika dukung yg bib enteng data bahw
0,rtan aja
0,larang taat p mungkar
1,lawanmustahilan ng ga nrn am emas simak platinum ayok em aja
1,temen yg ng x van lho marin mikir hidup bahag tawa2 eh abis ka
1,gara gara ngerjain trigonometri in cos tangen jain cos gen 3
1,loving isnt about marrge mua org yg cinta milik yg har mem harn yg te lepas be
1,kenal hiv mua hiv term stigma edar masyaraka
1,xo zi bangga cerita hancai u daomingi bera suka bain gi asa u j
1,vi tau jg alami yg nice
1,ta yg sodor memkuat nyata teliti yg ng
1,layan aja ye mi esok kahwin ramai2 ye hahahah aduh mi ni
1,ah sweet banget jd mayu aq 3
1,poto a suami yak hahahahahahahaha
0,sa paham greb
1,lucu an bener polisi nya lbp
0,cinta pilih cinta orang 49 days
0,ong candu
0,pus fisip ga ru deh jam istirahat tugas trus yg lg baca skripsi ddlm dsuruh kn ga enak
0,ja
0,grogi g ba
1,keluh nya tugas kau rj syukur tuhan mem
0,bajet paham belg tueminggu ni angaie ni jenuh menang a
0,u la thru camera fuh mesti nonstop and annoyingnya bebudak ipx ni hehe
0,chat sakit
1,funniest jo gusto lmao
0,jeles anya ea eaa cyg
1,iya sa nya ututu so sweett
0,mua anak lindung meja emua anak remuk tulang dt l
0,dendam sebab imunitas tubuh mati s gala penyakittress kolesterol darah jantung dll
1,l batik nasional cinta batik tika bangga mei tp san istimewa bahk
0,kal beber kat paham lebar
1,pnoon ahahahahahahaha
1,ja cewek lemah kuat kalo lemah gampang sakitin cowok in kalo gak lemah
0,wkwk
1,gagal hidup menyri bet nya hasil serah thomas eson
0,don t be cheesy plea banget btw gelap sak mah hati lo
0,sikap o o penuh teka teki em aja kng gak ngerti
0,ga peduli ber harga ga peduli suka ngga ngga peduli kalo buang
0,ultah jan h h
1,ti membeda2 agama ras dll indonesalut fpi
1,apressi humas perintah inlut bangga
0,pr ring hilang wanita yg cinta ajar harga asa wani
1,paripurna142 rahmat h kalteng utk jaga mar bangsa mari bantu dgn gotong royong palu
0,nya cewa lt mv nya ring lt ja suka pas tau ah karna l
0,kaln yg sk iri dg negara tetangga coba lihat daftar indones masuk dlm nomer 2 fanbavt terbe
0,a menagis pon dgr
1,terima kasih moga lekas pulih gbu
0,n ya gw pgen sumpahin jarah jarah palu br na musibah nya sgera sr tuhan
1,saan ku layak bangg
0,ngayal engga engga
0,tika a yg cinta mel sa lu mem mua teman yg maaf tap
1,pelihara rimu p siksa khusus timpa orang orang zalim a i
1,nggak dengar ng dengar udah
0,gkiri te komunismemengancamnegeri toreh istiwa darah malu kalig
0,goblih
1,cium maafin
0,antropolog amerika robert jay n 1953 turun jateng gambar jaman pki gun kuat
0,mya to ga ter cinta tor mati resign ga peduli ga h hnya
0,ja kader paai gariindra yg bakar ko
1,min puji twitter min kongsi p apple xmeroyan ti kan facebook ny
1,peduli ti hidup ya pilih sisi nya sisi buruk
0,yah yah nih
0,curhatan akh akh yg rap meternalisasi socl anxiety tt u stok cewek habis isis lelaki korea la
1,mari rah luruh daya amp upaya utk bantu saudara2 yg terna musibah bencana terima kasih relaw
0,ngeri negeri sungguh bib oknum yg mel mua
0,wqwqwq udah putus
1,yg putar jarah lawan
1,lucu tauuuu yaal orang mah anggep jahat aja cey begoin an c
1,h love jumpa ok
0,untung aja gak temenan nder
1,tika temu orang yg jamu priba yg nya sahabat sulit tuk temu
1,moga pku sanwara belaka
1,terima kasih surprinya temen2 muaa riusan surprid banget sarcasmuks ki
1,ik berjodohore mv ikon malam tear comeback exo exo l bahagnya
0,basi m bambanggg nggak m kali gak sebab matn
0,orang yg terk2 nkri harga mati menya2kn perintah yg sdng bantu saudara yg sdng na m
1,barangkali ber ga sanya berjaga2
0,emin aja ampuh uka olok gw em2 bae eh cape nri nya stop deh klo ngi
0,udah tau ngelin
0,inna lili bunda ratna anya bib ji memkam khas pkiudah lampau bat
0,simak cakn tiru nya awak mea instagram gak bri
1,alwt yg nya mari taubat i ri priba
0,simn sebab bencana dasar p premis premis sesat rujuk p pengean gkal
1,hidup mua orang ja yg ter mata sahabat
1,umar bin khatab pesan bahawa mu lepas sabar jalan mem kam
0,iya lr nya kayak limbadmpe m tipi gala la bikin rental ps
0,bangcad mbak ta doain olshop mu bangkrut
1,prayforpalu mari doa saudara 2019bersaudara
1,alhamdulil gol angka dt indahebar highlights henti
1,lu ja mpurna minat ramai orang harnya orang su terima buruk
1,tind udah bener emin aja ring in em ja capek nri
0,gara gara negara tawain negara be aduuuh emang iq 2 yaa ngga kuat gue
0,kasn bk bangsa yg rumus pancasila h klo tau generasi pancasila nya spt
0,cannot brain oh lupa lelaki melayu suka harap isteri mua rja rumah la
0,gak kaya ti lu yg gak s dt m
1,amin yom s tau moga ungan gera ya yom
0,rius beneran ajar maen n
1,lagn g gementnya wkwkw
1,terkng menga sa menga hilang a yg cinta am
0,ng anya ya ice cream cari mem
1,presiden pesan atlet juang amp ras rta mem hasil yg ter asngames2018aya t
0,kalo caya ramal terrah ga bar ja teror org
0,lupa lupa teuing
1,hooh yak be leb ya acc wkwkwk
1,tt u ber al sungguh tolong al tukar jokowi2iode 2019jokowi iwartaid
0,kalo gerombol kardus maki2 amp ngamuk2 ga laden ngomong kalo sdh benci an
0,kawan2 hirau pasu golput yg cui memojo pasang capres amp cawapres jokowi amp hk ma ruf ami
0,e ltannya n simpatisan fpi banget ngomong nolongin orang na bencana kaligus ngatai
1,silaturahmi mem us mari jaga tali silaturahmi sa
1,pray for palu gala lombok saudara2 moga kuat tabah ikhlas hpi ujn dr al amin
1,ga sa
1,
1,layan hidup
0,musuh jokowi rang jokowi si cawapresnya dukung si lawan jokowi kalo gak m
1,tuhan rawat mua asa putusasaan te nyala bara te sirna
0,n sanksi lawan jaan marin akibat becus p i negara menp
0,gus sy blm bs hapus pilu krn hilang teman ter na r paru inya wkt bs ulang plg k
1,harga mata orang alas nya tuk cari orang yg mu
0,tika cew sakit org yg syg terkng pilih utk am menga drpd mem mah
1,jaya tni
1,awww
1,x sat waze ni yg tnjuk jalan sa nk tikam lidah je pon sa hahah
0,narasi ng tutup an rakyat ja korban nt politisasi amp
0,bela bij ck erti bahasa indones planet namex
0,s syukur g rezeki ring lupa syukur mah sulit ter
0,ga ngei lagma
1,bhuakakakakakak
0,cewa sih ya nama bola indones kalo juara sungguh jegal
0,mikirin orang gak mikirin emang bikin gila
0,dgn pilih menja golput ja mem negri jatuh tangan yg sa cewa mengg
1,hahahaha thnks to fb yg meng heheheehe
1,udh deh mba ngerti sih mbaaaya dao mua lulus aamiin
0,humor ter ras sulit kau cerna ter alem ja temenku wkwkw lueh
0,gen gen banget
1,batik cantik batiknasional
0,dai yguka umbar bencn lari tv yg isi kotor gi majelis yg dapet kotor maje
1,mem pengean orang ajar mem bijak mengi
1,matius 7 7 pmu cari mendt tok pintu buk
0,bejat langsung ya al
1,pinter deh kasi jempol
0,tulang
0,t t u teman fa friend wajib i t tnya 1 ten
0,daoming feng menegurhancai rumah layan rinya elegan kali gi u
1,penyetancol m sng kak yuk ceri m bareng orang orang sa
0,aq berdo a moga ga lihat pelangi emg n say br ga nemuin jalan ng kaan
0,mua pilih hidup kng pilih ber p u ja antidot an j
0,indones rawan bencana
1,kalo naksir neng ntar
0,g gelak tawa tika budak form 3 g duka skip an math yg s
0,negara berulang2 sat produksi massal tara ga data ber besa
1,hehehehehhe plan gi tambun kasi fect oyeahh
1,bahagan jati gantung p an yg terja p ri ber hati
0,dukung bosan bingung presiden jokowi cepat krja nya maren minggu pagi olo jogja langsung palu b
0,ga spesl a mel orang
0,cewek cowok antem ga sk rja rja yaudah kit
0,ga romantis soon
0,goblog
1,tika a yg gi mem 100 alas tuk menang pnya ya 1000 alas tuk ternyum
0,ngamar manja ngul2 hihh mesum nihh
0,an prihatin sti nya bsa bahu bahu ehhh ma s2nya mem bul
1,wkwkwk ko sinyo gampang melar kah
0,gala tt ttanku sa ttan ter tika tt hilang
0,aaaaa ama gen tauuu
0,mmg hidup ni mua benda expect too much nnt sakit too much k since dah hp
0,h2 pegi amek gambaome structure shot at kyunghee univ
0,pukul ratna sarumpaet te membanng foto duga hoax tunggu hasil periksa pol
0,air mata habis sisa mangat mewek gue denger sa korban palu ngomong
0,vytl hai mantan ku nya ga kapel nsa tau udah dt aja moga ya ga ngel
1,bantu saudara palu gola gerakcepatpalu
1,ok vi ga rta warga nya l moga dgn bantu perintah d
0,kalo orang tolong cra sopan bantu nang hati kalo tolong matah ge
0,hidup telepon sang kasih tika putus sr ber te s si
0,gak kaln bencana sa nomer 1 nomer 2
0,klang is so hambar nak makst kat
0,anti mainstream mainstream club kaya idol manis2 aiguu gue geleng2 pala aj
1,al tuhan maha a te memtemuku sa bidrinya ya jokowi2iode 2019jokowi
1,an sih paakama2 suka ac tp ya gak suka kayu putih si hehe jokowi
1,l batik nasional yuk an kumngiveaway spesl batik dt pulsa rp 100
0,waspi nih sampa
1,sisih wkwkwk
0,n mengat buruk p presidenensasi oceh i masyarakat
0,rlt kng gw miskin a kng gw sal ngsara hidup ti
1,sbab al ng bab tu musibah turun dar ri dgn al
1,wanita indah nyuman aja udah menja buah ajaib onigiri air gear
0,dun lilingmu samping damba nri
1,sa dt harga orang memba hidup rinya
0,orang yg cinta gi hampa yg ras rika i hold you
1,orang mpurna bera menyempurn gala anmu
0,kng an ring saarti
0,suka saan saudara t sakit hati hati sakit sembuh hati
0,gilir budaya colong negara marah ya budaya males lestari g ya kawula
1,hidup luas melulu urus politik coba untk ber i mahluk laen
0,udh nh brntm mah bbrpa buln yg sma org yg emg s yg suka kp
0,cew orang rana cew the point is buang sifat nk blas dendam tu klau
0,cegah hapus asa bs endal ndali nya
0,kabar ratnaarumpaet i kalo kabar ya menya jaan terbut moga lekas
0,antropolog amerika robert jay n 1953 turun jateng gambar jaman pki gun kuat
1,harnnya program kurang resiko bencana dt jalan meisme mudah muraheti masu
0,temu butuh rindu rindu butuh
0,jujur cinta pmu kau bersa sanggup iya sud
1,tau gak kalo nama lip tp doa2 utk hatan jaan rejeki ga ah
0,k nya curhatin orang yg nya benernya selesai mah nri 2n
