sentimen,Tweet
1,#hitamputihtrans7 memang selalu keren.. siapapun tamunya..
1,"subhanallah, nih anak anak karunia yang tak ada "
1,"Sangat terkesan setelah mendengar salah satu dari mereka, jika saya adalah orang "
0,"Hitam putih bego, haruka diundang bentar biar pada lihat younglex, sudah begitu malah dihina, Bego"
0,"Miris lihat pemerintah, Juara angkat berat se-asia tetapi tidak ada biaya mengikuti kejurnas.. #miris #hitamputihtrans7 "
0,"Juaraangkat berat Se-Asia, tidak menerima hadiahnya dan tidak bisa ikut kejurnas karena terkendala biaya #hitamputihtrans7"
0,"haruka lain kali kalau diundang ke hitam putih ditolak saja, hostnya tidak menghargai kamu"
0,Berasa aneh menonton acara Hitam Putih tapi penonton nya anak yang sekolah di sekolah gue #smkjakaa1
0,"sedih dengar curhatanmu, Roxana. Semoga Tuhan tunjukkan jalan dan titik terang untuk Roxana #hitamputih #pegulat"
0,Miris ketika anak Indonesia kesulitan menggunakan Bahasa Indonesa dan lebih nyaman menggunakan bahasa asing #HitamPutihTrans7 #AkuIndonesia
0,"Sombongnya mentang mentang kayak pakai diumumkan, saya host kayak di Hitam Putih !!!"
0,parah banget hitam putih di Trans7. Ngomong sembarang. Yg merusak generasi muda acara kayak begini
0,Orang bangkrut itu bukan perkara soal uang tetapi bangkrut itu orang yang sudah tidak punya mimpi -BangQomar #HitamPutihT7
0,Menakutkan Powernya Oma Maha #HitamPutihT7
0,"#hitamputihT7 jika hasilnya tidak sesuai dengan apa yang dikehendaki para pedemo akan demo lagi, silakah jika ini diaikan sebagai pemaksaan kehendak"
0,mulut farhat abas anjir benar di #HitamPutihT7
0,Klo episode berikutnya muncul lagi di @HitamPutihT7 saya tidak bakal menonton lagi hitam putih.. #hitamputiht7
0,Yaampun banyak anak kecil yang menonton #hitamputihT7
0,Seorang anak yang butuh pengakuan dari sang ayah #hitamPutihT7 @marioteguh
0,Mario Teguh mencampakkan anak nya ? #HitamPutihT7
0,"Orang tuna netra saja bisa berbagi, kok yang pegang jabatan tinggi korupsi #HitamPutihT7"
0,@panji garing banget sih nih orang #hitamputiht7
0,"kalau sekarang yang nyanyi anak anak,, tapi lagu Na ... Terlalu Menyakitkan Memalukan untuk disebutkan #savelaguanak #HitamputihT7"
0,bukan maksud memaki tetapi cuma beanya kenapa hanya orang kecil atau bawah yang ditindes? @HitamPutihT7 #HitamPutihT7
0,"Bos kamu kalau cowok kerja salah di bentak habis, kalau cewek malah diajak bercanda terus tertawa #MyStupidBoss #HitamPutihT7"
0,suara sang veteran kalau perlu koruptor di hukum mati! #hitamPutihT7
0,Kok berita nya tidak menyebar sih #HitamPutihT7 #Trans7
0,"@HitamPutihT7 buta itu orang, dalam ruangan pakai kacamata hitam #HitamPutihT7"
0,Ya dunia jadi terharu kepergian mbak julia perez @hitamputih_trans7
0,jadi begitu nasib atlet kita ya? @KEMENPORA_RI #HitamputihT7
0,kenapa ya seorang sahabat bisa lupa dengan sahabatnya bila sudah beemu teman lama / barunya? #HitamPutihT7
0,"Baby tatan menangis melihat daddy, @HitamPutihT7 #hitamputiht7"
0,angkat topi dan tundukkan kepala buat mbah simpan #hitamputihtrans7
0,toleransi umat beragama macam apa yang diterapkan di Serang Banten? Toleransi hanya mitos #hitamPutihT7
0,suara sang veteran : kalau perlu koruptor di hukum mati! #hitamPutihT7
0,Turut berduka buat anak nya buk pak #HitamPutihT7
0,ingin kan hal yang baik tetapi belum tentu semua itu sesuatu yang diharapkan? #moreppie #hitamputihT7
0,tidak tau kenapa semua menjadi buruk ketika kamu pergi #moreppie #hitamputihT7
0,#HitamPutihT7 sudah sodok saja bu haha #TributeToWanitaIndonesia
0,butuh ketegasan dari pihak masyarakat dan pemerintah kita butuh tindakan bukan hanya mengoceh di media sosial #HitamPutihT7 #PollingHitamPutih
0,hidup itu harus dijalani bukan dipikirkan #hitamputiht7
0,Pemimpin itu adalah pribadi yang dikorbankan #HitamPutihT7
0,"Hidup ini dijalani, bukan dipikirkan. Mongol Stres #hitamputiht7"
0,"#HitamPutihT7 Demo tidak akan nyelesaikan masalah, harusnya bermusyawara saja #HitamPutihT7"
0,#hitamputihT7 bayangkan kalau seluruh konvensional akan buat online dimana pengusahanya tidak perlu bayar apa apa. yang perorangan pasti kalah
0,"lebih enak taksi konvensional, kalau kita kepepet ada taksi yang lewat langsung, kalau menunggu yang online lama. #HitamPutihT7 #OnlineVsKonvension"
0,#hitamputiht7 apakah ada hal kayak begini di negara lain ? Intinya saya tidak setuju usaha kayak begini #OnlineVSKonvensional
0,"Gak punya Gadget, mahal, menipu / tidak jelas argonya sering argo kuda dan tidak aman pakai konvensional #hitamputihtrans7"
0,"Hidup itu pilihan, jangan pasrah dengan keadaan"
0,#HitamPutihT7 Gawat darurat tetangga menembaki dengan sengaja kucing2 disekitar rumah #komplekrumahelitbandung
0,"miris sekali lihat keadaan hewan yang di aniaya, #HitamPutihT7 #hpsayangbinatang"
0,"hanya membicarakan permasalahan orang lain, memalukan"
0,dedy sombong nya keteraluan
1,"Suka banget menonton #IndonesiaLawyersClub bisa menambah wawasan, bisa belajar cara membicarakan suatu masalah, keren @ILC_tvOnenews"
1,"tertawa, mantap sudah pokoknya seru"
1,RINDU ILC INDOBESIA LAWYERS CLUB DI TVONE
1,"Indonesia Lawyers Club merupakan program talkshow paling ditunggu pemirsa tvOne, yang membahas topik2 terkini #9TAHUNTVONE"
1,Selalu kagum dengan Buya Syafii Maarif - ILC tvOne 
1,"Saya punya Panglima yang membanggakan, ILC tvOne "
1,Rating Indonesia Lawyers Club TV One Langsung Melesat #tvone #setelah411
1,Sejuk kalau ILC itu kayak begini obrolannya - ILC tvOne
1,"semuanya menonton tvOne, Indonesia Lawyers Club yuk"
1,Belajar cara berdebat di bidang hukum #indonesia lawyers club
1,Selamat tayang kembali Indonesia Lawyers Club tvOne
1,Ini yang bikin adem Hati.. Aa Gymnastiar #indonesia lawyers club
1,Ikhlas itu melepaskan dan mendoakan.. #ILC
1,Bang @karniilyas cerdas ... #ILC hebat
1,pak Ustadz. keren banget.. #ILC
1,#indonesia lawyers club saatnya damai bersenandung
1,Saatnya Damai Bersenandung #ILC dan Pemecah Belah Umat Beragama Dimusnahkan
1,Semoga makin paham sepei apa sejatinya rupa Indonesia #ILC
1,ILC malam ini adem #indonesialawyersclub
1,"Indahnya ILC malam ini, semua pemuka agama saling rangkul dan setuju untuk meninggalkan kasus ahok yang merusak keselarasan bangsa #ILC"
1,Setuju banget sama bapak ustad #ILC
1,Top banget Utadz Zaitun Rasmin #indonesia lawyers club
1,Yuk tonton TVOne selalu menyajikan berita berita obyektif #TVOneSllDihati
1,"#indonesia lawyers club,,, polma memang bijaksana"
1,Rakyat mendukung KPK usut tuntas kasus e-KTP @karniilyas #ILCTVOne
1,Acara televisi yang sangat saya suka #ilcTvOne
1,tidak sabar menunggu 2019!!! #ILCTvOne
1,semangat dan sehat selalu pak karni penonton setia menunggu ILC tayang kembali @karniilyas #ILCtvone
1,Adem dengarkan nasehat dari Aa gym semoga sehat selalu dan dalam lindunganNYA #IslamJagaNKRI @GeneralGatot #ILCtvone
1,"sangat banyak ilmu yang bisa kita serap di #ILCTVONE semalam, menyejukkan"
1,#ILCtvone bangga kepada #PANGLIMATNI #JendralGatotNurmantyo
1,"Salut dengan komitmen Pak @GeneralGatot , tegas, berwibawa, inilah Jenderal sesungguhnya. #ILC411 #ILCtvone"
1,Hormat #ilctvone #keren #nextpresiden2019
1,Aa #ilctvone
1,Terimakasih buya Syafii @maarifinstitute . Bangga dengan kejernihaannya #ilctvone
1,Penjelasan Kapolri jelas dan tegas. Barakallahu. Mari buka hati #ilctvone#JagaNKRI
1,"jika kita memiliki kasih,seharusnya saling memaafkan jika ada orang yang sudah mau meminta maaf, itu baru keren, salut. #ilctvone"
1,"#Ilctvone @jonru @hafidz_ary @AHMADDHANIPRAST sampai diketawain, karena awalnya kalem, diujung keringat dingin matanya merem asli lucu"
1,Ahmad Dhani berbicara Pasti seru #ILCTVOne
1,"Mendengar pendapat pak hasim muzadi sangat menentramkan, keren #ilctvone"
1,Salut dan hormat untuk bang jhonson panjaitan lugas dan masuk #ILCtvone
1,Kompak dan samapembelaan antara BNN#ilctvone
1,Keren kali abang pengacara botak ini #ILCTvOne
1,Jokowi ini orang betul betul saleh.. hendro priyono #ilctvone
1,Topmencerahkan prof @mohmahfudmd ..! #ilctvone
1,Media dukung Ahok karena pendapatan iklan dari korporasi juga besar. #ILCtvone
1,@ILC_tvOnenews keren bikin melek #ilctvone
1,Salut sama pak Darmawan #ILCTVONE
1,semga indonesia lawyers club tetap jadi memberikan informasi yang benar
1,"acara debat yag hebat, keren #ILC"
0,Yang di tunggu bukan acara televisi tapi INDONESIA LAWYERS CLUB. TVshow tidak cocok dengan karakter siaran tvone!
0,"Indonesia Lawyers Club TvOne malam ini sepeinya batal tayang lagi. memalukan Rezim ini terlalu sakit, sehingga takut "
0,Potensi teroris sangat besar. Jangan bikin pernyataan yang memberi peluang pada teroris #ILC
0,"Indonesia banyak masalah tetapi tidak ada sikap tegas dari pak presiden, ditanya di demo malah sibuk pencitraan & unggah video tidak penting! #ILC"
0,"Kalau melihat acara #ILC Membidik Habieb Rizieq, Habieb tidak perlu pulang ke Indonesia. Ga penting. Ga mutu."
0,"@Busyro_Muqoddas : Minoritas ekonomi kuat menguasai Mayoritas Ekonomi lemah, tidak pernah dibahas, inilah sumber radikal, miris #ILC @karnii"
0,sekali lagi mengingatkan @aniesbaswedan untuk jaga jarak dengan Islamis radikal jika tak ingin melihat bangsa ini hancur. #ILC
0,omongannya tidak menarik. tidak berisi. #ILC
0,Anis difitnah katanya #ILC
0,Sebuah peanyaan kepada metromini untuk dijadikan metronome yang dibentuk oleh kemacetan yang cukup padat di berikan oleh putra petir. #indonesia lawyers club
0,"buat para pembela AHOK, Cek cara berpikirnya, masa kalah sama ANAK SD. #AhokHarusDipenjara @ILC_tvOnenews #ILC"
0,@MataNajwa kok kayak provokatif ya pembawa acaranya. Beda kelas dengan #ILC @ILC_tvOnenews
0,"Saya pribadi tidak suka dengan acara Mata Najwa dan ILC, tidak menyelesaikan masalah kayaknya. #mata najwa #ILC"
0,Benarkah kebohongan yang #iLc
0,Diracun dengan pujian.. #ILC
0,"malas menonton, Topik #ILC tidak kekinian."
0,Meskipun kebohongan itu lari secepat kilat satu waktu kebenaran akan mengalahkannya #ILC
0,"orang yang namanya tampang Nabi tetapi hati Iblis, sesuai dengan pernyataan pengacara Nazarudin #ILC"
0,"para pejabat sedang sibuk membicarakan ""HAK ANGKET"", #ILC tv0ne "
0,saya paham bahwa saya gagal #ILC
0,"berbicara sebegitu panjang, tidak dapat maksudnya mau #aneh #indonesia lawyers club"
0,"Sumpah lihat mukanya #FahriHamzah di #ILC ingin gue lempar pakai sepatu,, menyebalkan banget"
0,Percuma pak. fahri dower itu masih sakit hati sama KPK. #ILC
0,"DPR TERUSIK,, KPK DIBIDIK #ILC"
0,@ReflyHZ Ajarin dewan tentang hak angket !!! #ILC
0,"Saya rakyat, tetapi saya juga kadang tidak senang lihat cara nya yang superbodi, kok sepertinya tebang pilih juga.. #ILC"
0,#ILC merajut jakaa kembali setelah tercabik cabik karena kepemimpinan masa lalu
0,"@karniilyas maksudnya, cinta akan uang adalah akar kejahatan #ILCTVOne"
0,Makin hari makin geram melihat tingkah laku dan akhlaq oknum yang mengatasnama kan ISLAM #ILCTVONE
0,"Pembohongan publik itu, ketika rambut sudah putih beruban tapi di cat hitam #ilctvone"
0,"#MataNajwa meskipun beda kelas sama #ILCTVOne kenapa masih bebas tanpa pembatalan, Tanya kenapa?????"
0,"Nonton ILC tokoh betawi bilang, orang betawi itu gampang intinya, ""bacot kamu jaga.."" jadi itulah intinya.. #ilctvone"
0,"Merajut kembali Jakaa? Gampang kok. ""Bacot kamu jaga"" #ILCTVOne"
0,buya safii maarif yang lebih tua kalah bijak dari nasihat bung eep yang jauh lebih muda #ILCtvOne
0,Merampas hak dasar sebagai manusia harus batal demi hukum #ILCTvOne
0,Pihak polisi kasihan jadi terlihat sangat bodoh berhadapan dengan argumentasi hukum dan pakar IT #IlcTvOne
0,"itu bapak Abi Manyu , miris #ilctvone"
0,Bintang #ILCtvOne pun muncul #AaGym Tidak ada paai atau tokoh manapun yang sanggup menggerakkan orang 
0,"Menghimbau jangan terprovokasi, tetapi memantik kebencian.. Tidak meneduhkan tetapi membuat mendung.. #ILCTvOne"
0,Tindakan anarkis pada saat aksi bukan oleh pedemo #ILCTvOne #SaveHmI
0,"Sepenting apapun itu, ingat kita akan mati, seram #ILCtvone"
0,"siapa lagi? ketua preman pasar ikutan berbicara, memalukan #ILCtvone"
0,"jangan karena cuma jaga moral dari konten porno, negara ini darurat radikalisme, mau tunggu perang kayak di suriah baru komisi penyiaran indonesia sadar? #ILCTVONE"
0,kami butuh fakta bukti bukan hanya berbicara kebohongan #ILCTVOne
0,Kasian ya yang bapak bapak berpeci pakai batik merah tadi air mata nya dikeluarkan cuma karena ahok #miris #ILCtvone
0,"Syaiton itu musuhmu, jangan dijadikan sebagai teman Manusia bisa kesetanan, tetapi setan tidak bisa #insyaflahwahaimanusia #ILCtvone"
0,"#ILCtvone mendengar cerita bu marwah aku merasa bodoh, memalukan"
0,#ILCTVONE ini bang gaya nya benar benar pemikiran liberal miris sekali
0,Sesat pikir para pengamat #taxamnesti #ILCtvone
0,berbicara kelamaan ribet #ILC
1,"ih lucu, mas kick andy nya senyum senyum saja"
1,menonton pak hasan Merkids di kick andy sangat menginspirasi salut pak hasan
1,cara Ubah Mimpimu Jadi Tindakan Kick Andy
1,Kickandy gila #kickandy
1,"Terima kasih sudah menonton acara #kickandy episode ubah mimpimu jadi tindakan, semoga bermanfaat"
1,Temukan lentera jiwamu #kickandy #mahasiswaum
1,Agung.. Saya akan undang lagi.. Untuk bercerita banyak tentang perjalanan kehidupanmu.. #KickAndy
1,PARA MUSISI YG MENGGELORAKAN SEMANGAT NASIONALISME DAN KEBHINEKAAN UNJUK GIGI #KICKANDY NKRI HARGA MATI...
1,Anak2 mulai berimajinasi. #kickandy
1,CARA GILA MENDAKI GUNUNG #KickAndy Luar Biasa Mantap Jiwa
1,sayangilah alam niscaya alam akan menyayangimu #kickAndy
1,mantan narapidana pun dirangkulnya untuk dicarikan pekerjaan untuk menjalani hidup yang lebih baik lagi
1,Agung @eevnxx mampu membuktikan sebuah karya yang mengagumkan bisa dihasilkan dengan belajar secara otodidak
1,Salah satu kejadian yang membuat penonton teawa saat agung hapsah muncul #KickAndy
1,Agung akan diundangUntuk bercerita banyak tentang perjalanan kehidupanmu.. #KickAndy
1,Jatuh lalu bangkit Untuk membantu sesama #Kickandy
1,Rasa bangga itu ada setelah saya bisa menyumbang karya kecil buat NKRI Ronny #KickAndy patut acungi jempol
1,"Sahabat Gimbal Alas, nanti malam jangan lupa ya menonton #KickAndy Cara Gila Mendaki Gunung ala Cak Tarpin"
1,"Hanya orang takut yang bisa berani, karena keberanian … #kickandy"
1,#kickandy Anda hanya dekat dengan mereka yang Anda sukai. Dan Anda menghindari orang yag tidak Anda sukai
1,Anak 16Th yang berpikir dewasa mampu mampu membiyayai sekolahnya sendiri dengan cara membajak sawah #kickandy @Metro_TV @MetroTVToday
1,"kangen lagi menonton #kickandy sama ayah, ayah langsung bilang, seharusnya kamu bersyukur"
1,#kickandy @KickAndyShow siang ini juga jadi ajang reuni sahabat kosti DKI dan kosti Jateng
1,Bapak ku lucu ya #kickandy
1,"besok pagi harus UTS, jadi pulang lebih dahulu cuma foto bareng gambarnya #kickandy @KickAndyShow"
1,Bahagianya Masuk Tv bersama Kawan #kickandy @ Kick Andy… 
1,Keren dan kocak nih tamu #kickAndy mereka-mereka yang memang lomba design yang berasal dari Malang
1,"lucu nih bapak, bikin tertawa terus, persis kayak di televisi #kickandy "
1,Terima Kasih #kickandy sudah menginspirasi saya membuka mata banyak orang karena kesetiaan yang teruji itulah Cinta yang sesungguhnya
1,Cinta itu agung. Tuhan itu luar biasa. #KickAndy
1,riasan terbaik seorang wanita adalah semangat dan rasa percaya dirinya.. #kickandy
1,Nonton #kickandy. Menginspirasi sekali
1,"#kickandy kita mendukung Ahok, karena orang baik @KickAndyShow @Metro_TV"
1,Mantap pak ahok #kickandy
1,Manusia bersih pasti berani #KickAndy #TamuAhok
1,Suka dengan nasehat Pak Analta Amir yang meminta Ahok menyaring ucapan #kickand
1,"Nonton #kickandy Menarik, membuka pikiran, menginspirasi. Sukses selalu"
1,inilah jagoan saya!! haha #kickandy
1,Salut lah sama orang orang kayak begitu #kickandy
1,@KickAndyShow semoga tambah oke dan panjang umur. semoga acara nanti malam lancar #kickandy
1,Ajang orang-orang saling menginspirasi. #kickandy #kickandyheroes2017
1,"Suara Penta Boys ini memang keren banget, pantas jadi juaradi Rumania #KickAndy"
1,penta Boys ini masih eksis saja dan saya suka suara mereka. Keren #KickAndyp
1,"Rupanya, terselip beberapa detik di Kick Andy. Keren dan luar biasa"
1,Terimakasih #kickAndy
1,Tayangan yang sangat inspiratif yang banyak memberi motivasi kepada kita untuk lebih bisa mencintai orang-orang disabilitas #kickandy
1,"perjuagan mereka istimewa, karena mampu menembus keterbatasan sebagai rasa syukur pada Allah, sangat menginspirasi. #KickAndy"
1,Syukurilah atas kehidupanmu saat ini #kickandy
1,"Acara yang sangat menginspirasi sekali, salut #kickandy"
1,"suka dengan semua tamu yang diundang, pasti menginspirasi #kickandy"
0,kalau sudah di puncak jangan lupa sampahnya di bawa turun lagi karena alam bukan tempat menyampah stop menyampah di gunung #kickandy
0, @KickAndyShow: 61 WNA terancam didepoasi dan lia @gracialia terancam dipidanakan
0,Lebih baik menyalakan lilin daripada mengumpat kepada kegelapan #pejuangtangguh #kickandy
0,"aku tidak mau bohongi diri sendiri. Gimbal Alas, Malang. #kickandy"
0,sampan tidak akan dapat belayar di padang pasir betapa pun jua emp … #kickandy
0,"Bila kita mencari uang, kita akan dipaksa mengupayakan jangan malas … #kickandy"
0,"Dalam hidup, terkadang kita lebih banyak mendapatkan apa yang tidak kita inginkan #NOMOR#kickandy"
0,"Cobaan suami saat istri sakit, cobaan istri saat suami tidak punya duit, miris #kickandy"
0,"Terharu mendengar puisi ""Perempuan yang tak berhenti terjaga"" dari anak-anak Ibu Shinta Nuriyah, miris #kickandy"
0,"anak itu milik berdua, bukan milik salah satu, bantulah istri mengasuh anak, sepei itu #Gusdur #kickandy"
0,"ujian suami adalah saat istri sakit, dan ujian istri adalah saat suami tidak punya apa-apa #kickandy"
